guid/image/axis,value
6b08aacf-49fe-445b-8085-41d09f937be5/0092/y,-0.68493605
6b08aacf-49fe-445b-8085-41d09f937be5/0092/z,11.345105
6b08aacf-49fe-445b-8085-41d09f937be5/0093/x,10.577597
6b08aacf-49fe-445b-8085-41d09f937be5/0093/y,-2.1043174
6b08aacf-49fe-445b-8085-41d09f937be5/0093/z,25.815905
6b08aacf-49fe-445b-8085-41d09f937be5/0094/x,-5.3827367
6b08aacf-49fe-445b-8085-41d09f937be5/0094/y,0.31550452
6b08aacf-49fe-445b-8085-41d09f937be5/0094/z,4.0273023
6b08aacf-49fe-445b-8085-41d09f937be5/0095/x,-19.874847
6b08aacf-49fe-445b-8085-41d09f937be5/0095/y,-3.5385451
6b08aacf-49fe-445b-8085-41d09f937be5/0095/z,46.90728
6b08aacf-49fe-445b-8085-41d09f937be5/0096/x,-18.794147
6b08aacf-49fe-445b-8085-41d09f937be5/0096/y,-2.3965073
6b08aacf-49fe-445b-8085-41d09f937be5/0096/z,30.922024
6b08aacf-49fe-445b-8085-41d09f937be5/0097/x,-18.825832
6b08aacf-49fe-445b-8085-41d09f937be5/0097/y,-2.4167652
6b08aacf-49fe-445b-8085-41d09f937be5/0097/z,27.87986
6b08aacf-49fe-445b-8085-41d09f937be5/0098/x,-18.90316
6b08aacf-49fe-445b-8085-41d09f937be5/0098/y,-1.7919543
6b08aacf-49fe-445b-8085-41d09f937be5/0098/z,24.870092
6b08aacf-49fe-445b-8085-41d09f937be5/0099/x,24.56677
6b08aacf-49fe-445b-8085-41d09f937be5/0099/y,-4.5329165
6b08aacf-49fe-445b-8085-41d09f937be5/0099/z,54.01459
6b08aacf-49fe-445b-8085-41d09f937be5/0100/x,-8.560307
6b08aacf-49fe-445b-8085-41d09f937be5/0100/y,-1.9039981
6b08aacf-49fe-445b-8085-41d09f937be5/0100/z,29.366617
6b08aacf-49fe-445b-8085-41d09f937be5/0101/x,-11.450618
6b08aacf-49fe-445b-8085-41d09f937be5/0101/y,-1.4000732
6b08aacf-49fe-445b-8085-41d09f937be5/0101/z,26.698168
6b08aacf-49fe-445b-8085-41d09f937be5/0102/x,-14.395438
6b08aacf-49fe-445b-8085-41d09f937be5/0102/y,-1.2949252
6b08aacf-49fe-445b-8085-41d09f937be5/0102/z,23.27899
6b08aacf-49fe-445b-8085-41d09f937be5/0103/x,-18.271847
6b08aacf-49fe-445b-8085-41d09f937be5/0103/y,-0.9119565
6b08aacf-49fe-445b-8085-41d09f937be5/0103/z,18.24413
6b08aacf-49fe-445b-8085-41d09f937be5/0104/x,-7.0686307
6b08aacf-49fe-445b-8085-41d09f937be5/0104/y,-3.610457
6b08aacf-49fe-445b-8085-41d09f937be5/0104/z,45.51712
6b08aacf-49fe-445b-8085-41d09f937be5/0105/x,-5.7195125
6b08aacf-49fe-445b-8085-41d09f937be5/0105/y,-3.0301511
6b08aacf-49fe-445b-8085-41d09f937be5/0105/z,44.125244
6b08aacf-49fe-445b-8085-41d09f937be5/0106/x,-4.356048
6b08aacf-49fe-445b-8085-41d09f937be5/0106/y,-3.5291266
6b08aacf-49fe-445b-8085-41d09f937be5/0106/z,42.782593
6b08aacf-49fe-445b-8085-41d09f937be5/0107/x,-2.9672232
6b08aacf-49fe-445b-8085-41d09f937be5/0107/y,-2.9727137
6b08aacf-49fe-445b-8085-41d09f937be5/0107/z,41.84971
6b08aacf-49fe-445b-8085-41d09f937be5/0108/x,-1.7728847
6b08aacf-49fe-445b-8085-41d09f937be5/0108/y,-3.1433802
6b08aacf-49fe-445b-8085-41d09f937be5/0108/z,40.91767
6b08aacf-49fe-445b-8085-41d09f937be5/0109/x,-0.953812
6b08aacf-49fe-445b-8085-41d09f937be5/0109/y,-3.2629876
6b08aacf-49fe-445b-8085-41d09f937be5/0109/z,40.296177
6b08aacf-49fe-445b-8085-41d09f937be5/0110/x,-0.47218776
6b08aacf-49fe-445b-8085-41d09f937be5/0110/y,-3.2820823
6b08aacf-49fe-445b-8085-41d09f937be5/0110/z,40.048473
6b08aacf-49fe-445b-8085-41d09f937be5/0111/x,-0.1414655
6b08aacf-49fe-445b-8085-41d09f937be5/0111/y,-3.1743555
6b08aacf-49fe-445b-8085-41d09f937be5/0111/z,40.13818
6d179946-a669-4f32-8438-145a0f80886c/0000/x,38.754116
6d179946-a669-4f32-8438-145a0f80886c/0000/y,-4.202551
6d179946-a669-4f32-8438-145a0f80886c/0000/z,44.857754
6d179946-a669-4f32-8438-145a0f80886c/0001/x,36.133247
6d179946-a669-4f32-8438-145a0f80886c/0001/y,-4.4965158
6d179946-a669-4f32-8438-145a0f80886c/0001/z,48.097866
6d179946-a669-4f32-8438-145a0f80886c/0002/x,21.714796
6d179946-a669-4f32-8438-145a0f80886c/0002/y,-3.5972412
6d179946-a669-4f32-8438-145a0f80886c/0002/z,41.94697
6d179946-a669-4f32-8438-145a0f80886c/0003/x,33.139225
6d179946-a669-4f32-8438-145a0f80886c/0003/y,-4.502919
6d179946-a669-4f32-8438-145a0f80886c/0003/z,52.242332
6d179946-a669-4f32-8438-145a0f80886c/0004/x,30.79228
6d179946-a669-4f32-8438-145a0f80886c/0004/y,-4.581995
6d179946-a669-4f32-8438-145a0f80886c/0004/z,55.985962
6d179946-a669-4f32-8438-145a0f80886c/0005/x,27.50923
6d179946-a669-4f32-8438-145a0f80886c/0005/y,-4.757549
6d179946-a669-4f32-8438-145a0f80886c/0005/z,59.868793
6d179946-a669-4f32-8438-145a0f80886c/0006/x,24.20656
6d179946-a669-4f32-8438-145a0f80886c/0006/y,-4.9648457
6d179946-a669-4f32-8438-145a0f80886c/0006/z,62.980995
6d179946-a669-4f32-8438-145a0f80886c/0007/x,20.845287
6d179946-a669-4f32-8438-145a0f80886c/0007/y,-5.102984
6d179946-a669-4f32-8438-145a0f80886c/0007/z,65.6962
6d179946-a669-4f32-8438-145a0f80886c/0008/x,17.102533
6d179946-a669-4f32-8438-145a0f80886c/0008/y,-5.160815
6d179946-a669-4f32-8438-145a0f80886c/0008/z,68.071175
6d179946-a669-4f32-8438-145a0f80886c/0009/x,10.20977
6d179946-a669-4f32-8438-145a0f80886c/0009/y,-3.787175
6d179946-a669-4f32-8438-145a0f80886c/0009/z,44.091373
6d179946-a669-4f32-8438-145a0f80886c/0010/x,12.519411
6d179946-a669-4f32-8438-145a0f80886c/0010/y,-3.7359622
6d179946-a669-4f32-8438-145a0f80886c/0010/z,42.887768
6d179946-a669-4f32-8438-145a0f80886c/0011/x,14.359046
6d179946-a669-4f32-8438-145a0f80886c/0011/y,-3.6638193
6d179946-a669-4f32-8438-145a0f80886c/0011/z,41.55085
6d179946-a669-4f32-8438-145a0f80886c/0012/x,15.740191
6d179946-a669-4f32-8438-145a0f80886c/0012/y,-3.552643
6d179946-a669-4f32-8438-145a0f80886c/0012/z,39.759365
6d179946-a669-4f32-8438-145a0f80886c/0013/x,16.575224
6d179946-a669-4f32-8438-145a0f80886c/0013/y,-3.341731
6d179946-a669-4f32-8438-145a0f80886c/0013/z,36.571663
6d179946-a669-4f32-8438-145a0f80886c/0014/x,16.330349
6d179946-a669-4f32-8438-145a0f80886c/0014/y,-3.2052684
6d179946-a669-4f32-8438-145a0f80886c/0014/z,34.104477
6d179946-a669-4f32-8438-145a0f80886c/0015/x,15.437638
6d179946-a669-4f32-8438-145a0f80886c/0015/y,-3.0845892
6d179946-a669-4f32-8438-145a0f80886c/0015/z,31.863787
6d179946-a669-4f32-8438-145a0f80886c/0016/x,13.686183
6d179946-a669-4f32-8438-145a0f80886c/0016/y,-2.9233763
6d179946-a669-4f32-8438-145a0f80886c/0016/z,28.928068
6d179946-a669-4f32-8438-145a0f80886c/0017/x,11.501487
6d179946-a669-4f32-8438-145a0f80886c/0017/y,-2.7194922
6d179946-a669-4f32-8438-145a0f80886c/0017/z,26.130735
6d179946-a669-4f32-8438-145a0f80886c/0018/x,9.19966
6d179946-a669-4f32-8438-145a0f80886c/0018/y,-2.4047678
6d179946-a669-4f32-8438-145a0f80886c/0018/z,23.547503
6d179946-a669-4f32-8438-145a0f80886c/0019/x,6.661816
6d179946-a669-4f32-8438-145a0f80886c/0019/y,-2.016058
6d179946-a669-4f32-8438-145a0f80886c/0019/z,20.808203
6d179946-a669-4f32-8438-145a0f80886c/0020/x,3.8480144
6d179946-a669-4f32-8438-145a0f80886c/0020/y,-1.5961169
6d179946-a669-4f32-8438-145a0f80886c/0020/z,17.802326
6d179946-a669-4f32-8438-145a0f80886c/0021/x,0.8838839
6d179946-a669-4f32-8438-145a0f80886c/0021/y,-1.2030209
6d179946-a669-4f32-8438-145a0f80886c/0021/z,14.579364
6d179946-a669-4f32-8438-145a0f80886c/0022/x,-1.7608359
6d179946-a669-4f32-8438-145a0f80886c/0022/y,-0.9198262
6d179946-a669-4f32-8438-145a0f80886c/0022/z,11.7058325
6d179946-a669-4f32-8438-145a0f80886c/0023/x,-5.092208
6d179946-a669-4f32-8438-145a0f80886c/0023/y,-0.58619416
6d179946-a669-4f32-8438-145a0f80886c/0023/z,8.106735
6d179946-a669-4f32-8438-145a0f80886c/0024/x,32.71763
6d179946-a669-4f32-8438-145a0f80886c/0024/y,-3.7629077
6d179946-a669-4f32-8438-145a0f80886c/0024/z,37.70612
6d179946-a669-4f32-8438-145a0f80886c/0025/x,30.604622
6d179946-a669-4f32-8438-145a0f80886c/0025/y,-3.730883
6d179946-a669-4f32-8438-145a0f80886c/0025/z,37.3436
6d179946-a669-4f32-8438-145a0f80886c/0026/x,28.212276
6d179946-a669-4f32-8438-145a0f80886c/0026/y,-3.6837537
6d179946-a669-4f32-8438-145a0f80886c/0026/z,36.559643
6d179946-a669-4f32-8438-145a0f80886c/0027/x,25.294191
6d179946-a669-4f32-8438-145a0f80886c/0027/y,-3.58355
6d179946-a669-4f32-8438-145a0f80886c/0027/z,35.332806
6d179946-a669-4f32-8438-145a0f80886c/0028/x,22.090029
6d179946-a669-4f32-8438-145a0f80886c/0028/y,-3.4434109
6d179946-a669-4f32-8438-145a0f80886c/0028/z,33.85965
6d179946-a669-4f32-8438-145a0f80886c/0029/x,13.684899
6d179946-a669-4f32-8438-145a0f80886c/0029/y,-2.7735093
6d179946-a669-4f32-8438-145a0f80886c/0029/z,31.999254
6d179946-a669-4f32-8438-145a0f80886c/0030/x,11.722107
6d179946-a669-4f32-8438-145a0f80886c/0030/y,-2.6246614
6d179946-a669-4f32-8438-145a0f80886c/0030/z,28.96624
6d179946-a669-4f32-8438-145a0f80886c/0031/x,11.636669
6d179946-a669-4f32-8438-145a0f80886c/0031/y,-1.3950615
6d179946-a669-4f32-8438-145a0f80886c/0031/z,18.232822
6d179946-a669-4f32-8438-145a0f80886c/0032/x,13.92778
6d179946-a669-4f32-8438-145a0f80886c/0032/y,-1.7374074
6d179946-a669-4f32-8438-145a0f80886c/0032/z,20.634447
6d179946-a669-4f32-8438-145a0f80886c/0033/x,15.816329
6d179946-a669-4f32-8438-145a0f80886c/0033/y,-2.0210986
6d179946-a669-4f32-8438-145a0f80886c/0033/z,22.628183
6d179946-a669-4f32-8438-145a0f80886c/0034/x,16.515835
6d179946-a669-4f32-8438-145a0f80886c/0034/y,-2.0924773
6d179946-a669-4f32-8438-145a0f80886c/0034/z,23.366468
6d179946-a669-4f32-8438-145a0f80886c/0035/x,16.730358
6d179946-a669-4f32-8438-145a0f80886c/0035/y,-2.1061795
6d179946-a669-4f32-8438-145a0f80886c/0035/z,23.615028
6d179946-a669-4f32-8438-145a0f80886c/0036/x,16.97551
6d179946-a669-4f32-8438-145a0f80886c/0036/y,-2.137975
6d179946-a669-4f32-8438-145a0f80886c/0036/z,23.874208
6d179946-a669-4f32-8438-145a0f80886c/0037/x,17.221813
6d179946-a669-4f32-8438-145a0f80886c/0037/y,-2.1561604
6d179946-a669-4f32-8438-145a0f80886c/0037/z,24.136063
6d179946-a669-4f32-8438-145a0f80886c/0038/x,17.45504
6d179946-a669-4f32-8438-145a0f80886c/0038/y,-2.1756644
6d179946-a669-4f32-8438-145a0f80886c/0038/z,24.381632
6d179946-a669-4f32-8438-145a0f80886c/0039/x,17.704393
6d179946-a669-4f32-8438-145a0f80886c/0039/y,-2.1952221
6d179946-a669-4f32-8438-145a0f80886c/0039/z,24.645273
6d179946-a669-4f32-8438-145a0f80886c/0040/x,17.943151
6d179946-a669-4f32-8438-145a0f80886c/0040/y,-2.2153594
6d179946-a669-4f32-8438-145a0f80886c/0040/z,24.89759
6d179946-a669-4f32-8438-145a0f80886c/0041/x,18.170301
6d179946-a669-4f32-8438-145a0f80886c/0041/y,-2.237396
6d179946-a669-4f32-8438-145a0f80886c/0041/z,25.137047
6d179946-a669-4f32-8438-145a0f80886c/0042/x,18.14367
6d179946-a669-4f32-8438-145a0f80886c/0042/y,-2.2284236
6d179946-a669-4f32-8438-145a0f80886c/0042/z,25.11057
6d179946-a669-4f32-8438-145a0f80886c/0043/x,18.146578
6d179946-a669-4f32-8438-145a0f80886c/0043/y,-2.230582
6d179946-a669-4f32-8438-145a0f80886c/0043/z,25.113207
6d179946-a669-4f32-8438-145a0f80886c/0044/x,18.146334
6d179946-a669-4f32-8438-145a0f80886c/0044/y,-2.2302418
6d179946-a669-4f32-8438-145a0f80886c/0044/z,25.113182
6d179946-a669-4f32-8438-145a0f80886c/0045/x,18.145971
6d179946-a669-4f32-8438-145a0f80886c/0045/y,-2.2301197
6d179946-a669-4f32-8438-145a0f80886c/0045/z,25.11334
6d179946-a669-4f32-8438-145a0f80886c/0046/x,18.14595
6d179946-a669-4f32-8438-145a0f80886c/0046/y,-2.2301228
6d179946-a669-4f32-8438-145a0f80886c/0046/z,25.113382
6d179946-a669-4f32-8438-145a0f80886c/0047/x,18.145962
6d179946-a669-4f32-8438-145a0f80886c/0047/y,-2.230117
6d179946-a669-4f32-8438-145a0f80886c/0047/z,25.113337
6d179946-a669-4f32-8438-145a0f80886c/0048/x,18.14596
6d179946-a669-4f32-8438-145a0f80886c/0048/y,-2.2301185
6d179946-a669-4f32-8438-145a0f80886c/0048/z,25.113329
6d179946-a669-4f32-8438-145a0f80886c/0049/x,18.145948
6d179946-a669-4f32-8438-145a0f80886c/0049/y,-2.2301168
6d179946-a669-4f32-8438-145a0f80886c/0049/z,25.113287
6d179946-a669-4f32-8438-145a0f80886c/0050/x,18.14595
6d179946-a669-4f32-8438-145a0f80886c/0050/y,-2.230118
6d179946-a669-4f32-8438-145a0f80886c/0050/z,25.113327
6d179946-a669-4f32-8438-145a0f80886c/0051/x,18.145962
6d179946-a669-4f32-8438-145a0f80886c/0051/y,-2.2301219
6d179946-a669-4f32-8438-145a0f80886c/0051/z,25.113314
6d179946-a669-4f32-8438-145a0f80886c/0052/x,18.14596
6d179946-a669-4f32-8438-145a0f80886c/0052/y,-2.230119
6d179946-a669-4f32-8438-145a0f80886c/0052/z,25.11328
6d179946-a669-4f32-8438-145a0f80886c/0053/x,18.14598
6d179946-a669-4f32-8438-145a0f80886c/0053/y,-2.2301185
6d179946-a669-4f32-8438-145a0f80886c/0053/z,25.113297
6d179946-a669-4f32-8438-145a0f80886c/0054/x,18.145954
6d179946-a669-4f32-8438-145a0f80886c/0054/y,-2.2301223
6d179946-a669-4f32-8438-145a0f80886c/0054/z,25.113335
6d179946-a669-4f32-8438-145a0f80886c/0055/x,18.14595
6d179946-a669-4f32-8438-145a0f80886c/0055/y,-2.2301283
6d179946-a669-4f32-8438-145a0f80886c/0055/z,25.113348
6d179946-a669-4f32-8438-145a0f80886c/0056/x,18.145954
6d179946-a669-4f32-8438-145a0f80886c/0056/y,-2.2301195
6d179946-a669-4f32-8438-145a0f80886c/0056/z,25.113369
6d179946-a669-4f32-8438-145a0f80886c/0057/x,14.531383
6d179946-a669-4f32-8438-145a0f80886c/0057/y,-3.736482
6d179946-a669-4f32-8438-145a0f80886c/0057/z,47.220318
6d179946-a669-4f32-8438-145a0f80886c/0058/x,3.676961
6d179946-a669-4f32-8438-145a0f80886c/0058/y,-0.6834332
6d179946-a669-4f32-8438-145a0f80886c/0058/z,11.322892
6d179946-a669-4f32-8438-145a0f80886c/0059/x,13.7567
6d179946-a669-4f32-8438-145a0f80886c/0059/y,-2.0484855
6d179946-a669-4f32-8438-145a0f80886c/0059/z,20.071115
6d179946-a669-4f32-8438-145a0f80886c/0060/x,13.756748
6d179946-a669-4f32-8438-145a0f80886c/0060/y,-2.0484874
6d179946-a669-4f32-8438-145a0f80886c/0060/z,20.07107
6d179946-a669-4f32-8438-145a0f80886c/0061/x,13.756707
6d179946-a669-4f32-8438-145a0f80886c/0061/y,-2.048489
6d179946-a669-4f32-8438-145a0f80886c/0061/z,20.071138
6d179946-a669-4f32-8438-145a0f80886c/0062/x,13.756704
6d179946-a669-4f32-8438-145a0f80886c/0062/y,-2.0484896
6d179946-a669-4f32-8438-145a0f80886c/0062/z,20.071127
6d179946-a669-4f32-8438-145a0f80886c/0063/x,13.756681
6d179946-a669-4f32-8438-145a0f80886c/0063/y,-2.0484965
6d179946-a669-4f32-8438-145a0f80886c/0063/z,20.071138
6d179946-a669-4f32-8438-145a0f80886c/0064/x,13.7567
6d179946-a669-4f32-8438-145a0f80886c/0064/y,-2.0484855
6d179946-a669-4f32-8438-145a0f80886c/0064/z,20.071115
6d179946-a669-4f32-8438-145a0f80886c/0065/x,13.756669
6d179946-a669-4f32-8438-145a0f80886c/0065/y,-2.048487
6d179946-a669-4f32-8438-145a0f80886c/0065/z,20.07109
6d179946-a669-4f32-8438-145a0f80886c/0066/x,13.756706
6d179946-a669-4f32-8438-145a0f80886c/0066/y,-2.0484884
6d179946-a669-4f32-8438-145a0f80886c/0066/z,20.071136
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0000/x,-12.505219
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0000/y,0.2600736
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0000/z,43.036995
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0001/x,-5.787802
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0001/y,-2.32625
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0001/z,31.249666
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0002/x,-5.120812
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0002/y,-1.5908406
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0002/z,24.768562
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0003/x,-4.732282
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0003/y,-0.99554455
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0003/z,18.218534
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0004/x,-4.5113277
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0004/y,0.16102247
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0004/z,5.055192
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0005/x,-11.215031
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0005/y,-5.6971273
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0005/z,73.19759
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0006/x,-10.36395
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0006/y,-5.510863
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0006/z,63.939007
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0007/x,-9.820907
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0007/y,-4.148267
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0007/z,56.31755
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0008/x,-8.041916
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0008/y,-4.031488
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0008/z,47.215195
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0009/x,-6.8052754
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0009/y,-2.8147693
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0009/z,39.697365
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0010/x,-6.2294307
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0010/y,-2.2408936
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0010/z,30.445929
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0011/x,-6.018236
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0011/y,-1.5481657
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0011/z,24.288908
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0012/x,-5.861478
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0012/y,-0.9208257
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0012/z,16.528841
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0013/x,-5.769517
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0013/y,-0.42515162
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0013/z,10.341296
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0014/x,-5.684802
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0014/y,0.20235467
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0014/z,4.180901
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0015/x,3.1283193
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0015/y,-9.563287
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0015/z,107.51382
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0016/x,1.6561532
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0016/y,-8.798502
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0016/z,100.97945
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0017/x,0.34326166
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0017/y,-8.409862
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0017/z,94.28896
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0018/x,-0.96533155
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0018/y,-7.483678
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0018/z,84.176994
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0019/x,-1.530349
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0019/y,-6.6444526
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0019/z,77.4378
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0020/x,-2.406762
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0020/y,-5.32722
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0020/z,62.234634
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0021/x,-2.7314866
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0021/y,-4.783694
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0021/z,55.47959
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0022/x,-3.5290508
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0022/y,-3.8255696
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0022/z,45.357937
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0023/x,-3.9631367
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0023/y,-3.2024333
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0023/z,38.618015
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0024/x,-4.2612514
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0024/y,-2.6578503
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0024/z,31.876833
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0025/x,-4.842581
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0025/y,-1.4110049
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0025/z,18.379728
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0026/x,-5.1276407
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0026/y,-0.182662
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0026/z,6.6327252
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0027/x,-6.309338
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0027/y,-7.199669
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0027/z,86.27423
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0028/x,-6.188296
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0028/y,-6.3835516
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0028/z,77.014
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0029/x,-5.8308015
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0029/y,-5.9596405
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0029/z,70.857376
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0030/x,-5.514564
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0030/y,-5.3089285
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0030/z,64.72403
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0031/x,-5.2679768
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0031/y,-4.893322
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0031/z,58.566425
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0032/x,-5.2118697
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0032/y,-4.206082
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0032/z,52.41456
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0033/x,-5.2386065
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0033/y,-3.7346048
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0033/z,46.231
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0034/x,-5.321884
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0034/y,-3.058323
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0034/z,40.054214
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0035/x,-5.3671823
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0035/y,-2.642915
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0035/z,33.855785
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0036/x,-5.2725344
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0036/y,-2.0450587
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0036/z,27.705936
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0037/x,-5.192082
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0037/y,-1.5429045
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0037/z,21.559195
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0038/x,-5.1677194
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0038/y,-0.96541506
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0038/z,15.418313
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0039/x,-5.178629
